Genobysite,Genobysiteramp,Site,Species,Treatment,RampType,PAM,Replicate,Geno
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.551,B,1
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.551,B,1
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.478,B,2
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.478,B,2
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.527,B,2
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.527,B,2
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.524,B,8
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.524,B,8
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.593,B,5
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.593,B,5
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.54,B,3
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.54,B,3
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.54,B,3
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.54,B,8
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.54,B,8
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.568,B,6
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.568,B,6
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.583,B,7
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.583,B,7
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.538,B,5
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.538,B,5
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.52,B,7
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.53,B,3
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.53,B,3
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.488,B,1
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.488,B,1
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.543,B,6
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.543,B,6
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.516,B,4
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,16,Cold,0.516,B,4
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.481,B,4
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,16,Cold,0.481,B,4
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.523,B,3
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.523,B,3
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.508,B,1
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.508,B,1
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.508,B,7
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.508,B,7
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.552,B,4
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.552,B,4
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.562,B,8
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.562,B,8
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.501,B,8
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.501,B,8
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.552,B,2
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.552,B,2
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.533,B,6
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.533,B,6
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.567,B,4
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.567,B,4
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.533,B,3
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.533,B,3
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.533,B,3
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.512,B,6
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.512,B,6
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.519,B,5
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Cold,Darwin,Pavona_clavus,12,Cold,0.519,B,5
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.528,B,7
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.553,B,1
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.553,B,1
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.593,B,5
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.593,B,5
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.593,B,2
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Cold,Darwin,Pocillopora_sp,12,Cold,0.593,B,2
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.58,A,4
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.58,A,4
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.582,A,5
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.582,A,5
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.515,A,8
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.515,A,8
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.512,A,6
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.512,A,6
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.521,A,1
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.521,A,1
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,NA,A,5
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,NA,A,5
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.605,A,6
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.605,A,6
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.59,A,1
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.59,A,1
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.586,A,2
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.586,A,2
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.542,A,8
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.542,A,8
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,NA,A,4
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,NA,A,4
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.544,A,3
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.544,A,3
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.537,A,3
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.537,A,3
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.529,A,7
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.529,A,7
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.446,A,2
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.446,A,2
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.512,A,7
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.512,A,7
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.565,A,4
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.565,A,4
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.508,A,1
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.508,A,1
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.506,A,8
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.506,A,8
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.427,A,8
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.427,A,8
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.639,A,6
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.639,A,6
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.532,A,6
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.532,A,6
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.49,A,5
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.49,A,5
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.517,A,5
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.517,A,5
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.479,A,7
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.479,A,7
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.555,A,3
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.555,A,3
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.457,A,2
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.457,A,2
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.524,A,2
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.524,A,2
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.497,A,7
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.497,A,7
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.526,A,3
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.526,A,3
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.512,A,4
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,20,Cold,0.512,A,4
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.57,A,1
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,20,Cold,0.57,A,1
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.525,A,5
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.525,A,5
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.5,A,1
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.5,A,1
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.499,A,5
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.499,A,5
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.541,A,3
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.541,A,3
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.542,A,6
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.542,A,6
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.397,A,2
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.397,A,2
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.417,A,8
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.417,A,8
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.505,A,4
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.505,A,4
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.439,A,8
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.439,A,8
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.533,A,2
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.533,A,2
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.52,A,1
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.52,A,1
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.524,A,6
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.524,A,6
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.544,A,7
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.544,A,7
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.554,A,4
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,16,Cold,0.554,A,4
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.539,A,3
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.539,A,3
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.448,A,7
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,16,Cold,0.448,A,7
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.468,A,7
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.468,A,7
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.554,A,2
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.554,A,2
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.531,A,3
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.531,A,3
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.505,A,3
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.505,A,3
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.544,A,1
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.544,A,1
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.482,A,8
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.482,A,8
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.511,A,1
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.511,A,1
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.54,A,8
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.54,A,8
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.509,A,6
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.509,A,6
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.506,A,4
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.506,A,4
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.481,A,5
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.481,A,5
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.509,A,4
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.509,A,4
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.492,A,5
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.492,A,5
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.397,A,7
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.397,A,7
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.433,A,2
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,12,Cold,0.433,A,2
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.546,A,6
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,12,Cold,0.546,A,6
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.588,B,7
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.588,B,7
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.512,B,2
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.512,B,2
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.559,B,2
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.559,B,2
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.553,B,6
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.553,B,6
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.57,B,3
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,0.57,B,3
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,NA,B,1
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Cold,Wolf2,Pavona_clavus,26,Cold,NA,B,1
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.577,B,3
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Cold,Wolf2,Pocillopora_sp,26,Cold,0.577,B,3
